season,poss,mp,do_ratio,pacing,win_rating
1986,3415,1572,-1.080927774,-0.101515984,0.434816389
1997,2006,1075,-1.752235801,0.359382082,-0.03545901
1980,5524,2585,3.147525344,-0.152694066,5.340457932
1998,2946,1513,-1.698787441,0.428147795,-0.841628182
1998,4719,2552,-0.342062236,-0.335622067,5.21974589
2020,1926,908,-3.922561269,-0.757633242,-0.621566958
2018,2649,1234,-0.073175953,1.521397825,-0.869890198
2014,2640,1319,-0.472383326,0.164672423,2.018122569
1978,5214,2389,-0.118952817,-0.169811459,2.694257842
1998,80,41,-2.273905289,-0.812675031,0.072863771
2021,5405,2606,0.345224031363747,0.2320654326577903,2.013904747142467
2008,6092,3149,2.864736364,0.192398821,8.442011323
1985,2333,1115,-3.677615801,0.758430683,-0.680693141
1982,3052,1492,-1.111719477,-0.363764871,1.136598141
2021,3443,1652,3.341722040796376,-0.0239463223932122,6.296486507602485
2004,4212,2242,0.65246763,-0.206641988,5.178912827
2009,569,290,-1.36984627,1.128698545,0.148987315
1991,1261,593,-1.7066933,-0.268983225,0.517736596
2018,394,193,7.469510239,-0.195450172,0.972933437
2006,5191,2729,2.477916817,0.15001971,5.435971692
2006,2187,1111,-2.421186691,0.24538569,-0.563602508
2021,3916,1903,3.68302691850955,-0.3908192171449858,6.579731490819591
2009,1005,512,-3.301958192,0.365734401,-0.175316241
2008,2740,1316,-0.489073514,0.969742662,2.002811053
1995,107,53,-8.331684273,1.069855565,-0.267423814
2002,1382,728,-4.748481847,0.536430187,-0.76474183
1997,5054,2647,1.321868684,0.421307653,5.250235796
2020,4363,2078,-0.782396477,-0.884581292,-1.684354504
1989,6187,2833,1.16193074,-0.088498055,7.599188548
2009,491,255,-4.310221884,2.163508391,-0.191138585
2001,939,486,-0.031734291,0.030938043,0.195461434
2011,884,436,-3.521090508,0.221229547,-0.511543891
1995,6508,3342,4.07666348,-0.134554084,13.86631409
2021,4229,2019,1.532379475709519,-0.9322582039330846,3.102354723057291
2001,2268,1205,-3.692739893,0.047091265,0.198181802
1987,2104,979,-6.077014107,0.214137878,-2.406610107
1989,2559,1194,-1.964305904,0.044915977,0.355484846
2002,5773,3007,-0.874220014,-0.807474905,4.029490471
2020,4481,2143,1.337006676,0.241207289,-0.612020415
2012,114,61,-2.065876836,0.837161186,-0.000121573
2010,4751,2322,-0.745890392,0.085400976,2.987675508
2016,4236,2068,-2.199477124,1.082914693,-2.48494603
1997,252,125,-5.081354167,0.437051932,-0.113305671
2000,6055,2905,1.025525481,0.236040447,3.499297819
2008,1762,927,-2.411022071,0.058149824,0.04410169
1983,2569,1200,-2.481755832,1.369615039,1.703912288
2019,3292,1570,1.151248807,0.313904254,0.458883748
1999,395,205,-3.513209718,0.430964068,-0.304517901
1996,1345,669,-0.408691984,-0.095602763,-0.122975467
1989,1635,777,-0.800515788,0.124748779,1.112584359
1987,2207,1029,-1.848008609,1.04805017,0.477436777
2016,2057,1002,1.134275587,-0.179169536,0.834579689
2013,2364,1209,-5.047465111,0.449712626,0.323454142
1996,4970,2558,-2.20628592,-0.441319356,1.349840397
1985,4203,1993,-1.647122629,-0.092319291,1.495616782
1997,4916,2435,-1.501008555,-0.268472055,-0.690692341
2006,1060,583,-5.530642059,0.042623187,-0.909250888
1981,7490,3466,4.331267851,-0.371926087,16.87366908
1986,4300,1969,0.801189759,-0.013532311,2.719811029
1995,2911,1446,-2.252057674,0.331723191,-0.807424296
2017,1544,743,-0.433449347,-0.435138303,0.180516876
1985,1189,545,-3.218100076,0.643511337,-0.052167231
2017,329,163,-6.869165002,-0.453689655,-0.515632351
1997,609,313,-6.86207411,0.22291738,-0.673031064
1994,273,140,-1.07082847,1.216760217,0.026422201
1980,4322,1881,0.026297409,0.457224633,2.638952509
1992,7426,3598,6.572803869,0.124419176,19.59636192
2009,1602,865,-0.914190655,0.128935611,0.710319642
1991,5537,2646,-0.650062681,0.086674433,2.884084818
2007,3831,2028,-2.034126202,-0.176521722,2.301127627
1996,2360,1195,-5.384450702,-0.183034611,0.361519439
2005,3666,1978,1.892999582,0.393944001,3.92770643
2012,236,124,-2.501759715,0.09972131,-0.02592603
2010,42,22,-0.621702086,-1.640926114,0.004377749
1987,1448,688,0.160347097,0.18663733,0.66624072
2018,29,13,-9.372249513,-0.21711328,0.055758173
1999,354,197,-2.049938592,-0.511730289,0.031833807
2012,3232,1695,-0.178556336,0.279450949,5.55118023
1987,47,22,-6.632409726,-0.383213498,-0.090427074
2006,943,495,-3.712355821,1.415114199,-0.521946458
1992,5163,2505,-0.48945325,-0.207244551,2.819932522
1980,167,78,-3.157639682,0.781803698,-0.084370764
2013,2067,1064,-2.555667009,-0.220480473,0.821649183
2021,651,308,-3.058492462070972,0.5888677462149369,0.0843223443469832
1993,281,139,-2.732421518,0.75834319,-0.02603879
2004,2088,1144,-2.183978844,1.319800949,-0.164757113
2020,2788,1279,-1.049789837,0.14716433,3.843457557
1979,7080,3265,1.81191342,-0.456658568,8.873171355
1989,4905,2349,-2.907202841,-0.024465514,-0.149441524
2019,1665,784,-1.240184155,0.091110241,1.874729344
1982,2661,1329,0.147563002,-0.02642978,2.327480201
1985,252,119,-1.142622664,0.454666192,0.121082909
1985,193,92,-7.786647049,1.134840891,-0.40061103
1998,4343,2216,0.700632015,1.2697595,1.960311294
1988,675,327,-5.402395117,0.507148391,-0.398802372
1990,6039,2883,1.84915617,-0.462975262,8.981697004
1990,2589,1300,0.242944163,-0.347523347,0.938910671
2006,3544,1920,-0.485440028,0.108755967,0.275734717
2011,1020,523,-4.455873231,1.094464464,-0.477747991
1989,5687,2585,-2.280890754,-0.448062606,1.277491043
2000,350,185,-3.492020443,1.368418814,0.109430773
2003,1631,869,-3.067849129,0.744332644,0.48233126
2021,1581,749,-3.817712705318713,0.3291572613308212,-0.2460550507480741
2009,3995,2015,-1.524373447,0.114276854,1.524380826
1997,1233,662,-0.112354075,-0.412596142,0.832503231
1991,468,236,1.802167258,-0.172720135,0.342339875
1997,3177,1633,-2.628939648,-0.059174726,0.580428157
1988,5471,2480,1.197173629,0.163940816,5.512811022
1997,444,230,-2.438931258,0.147292701,-0.002557821
1995,5247,2773,2.239058307,1.268563654,5.515371531
1999,1107,590,-0.666809054,0.421928838,0.04646194
2008,244,123,-2.817072664,0.699434693,-0.004707045
1994,2899,1447,1.903407009,0.103157923,4.337503996
2000,995,495,-4.675394174,0.321007578,-0.930371614
2014,4013,2045,-1.391957408,-0.365099976,1.966334705
1994,4919,2594,0.881539467,-0.296631382,4.411456505
2000,1170,601,-2.467369876,0.396759883,-0.307532016
2020,28,13,10.5558524,-1.175663952,0.090930532
1994,4212,2094,-2.006313807,0.493127331,-0.710299604
1998,4364,2351,-0.709109775,0.078914133,3.466849274
2020,4019,1897,1.985208182,0.362981474,3.41240478
2003,2185,1103,-1.53837631,0.575819585,-0.594443396
2013,3660,1809,2.051558863,0.374279307,4.244973337
2010,917,470,-4.700679291,0.428368633,-0.425051192
1984,2540,1217,1.249960067,-0.183926141,2.355024555
2010,6374,3199,6.434660575,-1.045070821,12.21554584
1996,4014,2174,-0.131657305,0.172801182,3.800088527
1983,5693,2659,0.561398821,-0.229476978,5.312478576
2008,4129,2110,-0.339351287,0.608072643,1.925067265
2012,1518,779,-1.942604307,-0.145380901,0.416937226
1983,6835,3142,2.39123411,-0.427959239,9.13303867
2004,947,518,-4.131829835,0.531910314,-0.588893956
2015,442,215,-1.667230294,0.099396392,0.288294064
1996,1199,626,-7.924440747,0.971652663,-1.812758291
2010,3783,1788,0.012344578,0.024967826,3.699267528
1985,5045,2350,0.903868863,0.20603322,4.250015461
1987,3827,1901,-0.096218369,-0.064127011,2.290001579
2000,1904,986,-1.793713911,0.262693119,1.16322146
1993,1819,865,-1.437711078,-0.085317287,0.352320015
2018,1633,757,-1.951500014,-0.127537405,0.310525102
2000,3452,1712,-2.569103109,0.209480659,-0.575195001
1983,3757,1716,0.733613543,0.342072734,2.049353797
1990,1603,792,-3.164928842,1.410123472,-0.183473603
2012,3834,2032,0.91589145,-0.547445177,4.222122742
1984,1398,667,-2.781977669,0.41538105,-0.19595609
2013,5141,2687,-0.359410328,-0.410277916,3.992826722
2009,4401,2419,2.749668613,-0.370029164,5.903716362
1984,2572,1209,-3.772957328,1.18175581,-1.229092951
1990,221,99,-3.61286167,-0.180818165,-0.269347901
1998,2756,1420,-0.705038267,0.10840294,1.251950981
1983,3778,1738,-0.944569198,0.562041401,1.763435611
2008,199,98,-6.566167614,0.852589012,-0.192948081
1983,2582,1185,-0.076911866,0.495953798,2.001260789
2015,609,304,-3.981446109,-0.849218857,-0.521592389
1987,6324,2922,0.058655818,-0.578823096,4.661798517
1977,3400,1505,0.948382386,0.073785638,3.898551044
2007,195,103,-4.448548571,0.724981279,-0.152522345
1995,3289,1655,-2.655694704,0.306071968,2.366799932
2005,5307,2717,2.416686879,0.097326639,7.294437667
2007,6121,3235,-0.953620992,-0.014675492,4.005775167
1986,3463,1650,0.2480599,0.149606314,1.581471936
2010,5097,2491,-2.454490825,-0.289849246,0.730654564
2019,4100,1953,-0.793982641,-1.411015428,1.289092525
2006,2264,1240,0.529515524,0.08941702,2.306598223
1977,5336,2442,-3.095803649,0.04654155,0.135485924
2005,2427,1203,-1.161062143,0.376030782,-0.329209217
2016,4644,2286,-2.621731521,-0.367346658,0.121999494
2005,4334,2265,-0.17727233,-0.447841904,2.909542433
1985,4555,2103,0.971795368,-0.318039794,4.501808303
1983,1438,699,0.172499842,0.193019729,1.00010503
1990,4631,2213,-1.69584143,-0.060890677,0.345441143
2005,3190,1622,1.168098352,0.231536577,4.5342119
2008,1435,713,-4.896915238,0.469147415,-0.659398968
2005,973,518,-1.716389232,1.177570242,0.412548265
1993,4202,2075,-0.815712181,0.367001846,1.068220567
1999,3716,1950,1.6073204,-0.589196076,5.856956246
2007,102,51,-2.024846544,0.464727797,-0.036699807
1999,738,387,1.318073527,-0.380768231,0.528046249
2013,2541,1299,-0.304194999,0.720764475,1.443802095
1985,1853,845,-2.214410476,-0.108443907,-0.867491218
2018,3551,1719,-0.848800785,-0.205289119,3.051082432
1991,6183,2955,-0.139735498,-0.074215434,1.756785044
2018,2998,1439,-1.293677796,0.702184439,0.770659369
2019,952,428,-2.023145309,-0.099018214,-0.733513242
1996,5815,2989,1.721091893,-0.201086592,6.696614034
2011,5550,2868,1.909231886,1.340153613,6.414665786
1998,1740,930,-1.889622207,0.790386124,1.347904413
2008,4604,2269,0.37619997,-0.439102575,3.605370756
2019,4164,1985,-2.216193706,-0.209871076,2.376237323
2018,861,404,0.485094575,-0.036700403,0.833489717
2003,3972,2137,-0.260388163,-0.122453806,2.425724015
2010,443,224,1.180834865,0.775611736,0.440142586
1990,3783,1695,0.957704469,0.741763818,2.503344921
1988,6607,3252,1.457452356,-0.791974959,4.922417857
2005,23,12,-2.026467083,-0.34894877,-0.00572409
2003,7035,3675,0.395968845,0.498531554,3.662564735
1978,6564,2912,0.206752871,-0.47382544,4.143699292
2015,3803,1971,2.001985827,0.981459124,2.319969841
2014,1420,723,-0.520749736,-0.313606448,0.851263007
2013,2469,1324,0.452521619,-0.010546366,0.578451615
1984,6403,2853,0.582372121,-0.40443932,3.443189902
2006,1903,993,-0.624095658,0.095499105,0.160448419
2011,5565,2925,2.290909757,-0.431730394,8.150589145
2015,626,327,-1.713811699,-1.47262149,-0.103810922
1989,1646,797,-5.230817603,0.260787572,-1.588637299
1994,5916,2951,2.195440192,-0.590528307,8.134311774
1981,3161,1426,-3.540387879,0.43950714,-0.775108617
2021,1772,849,-2.11416983151403,-0.440879274588153,1.129612187217947
2013,1015,533,1.244899816,0.193910517,0.391688915
1998,1566,813,-4.264637705,1.139841546,-0.215822944
1977,2643,1170,-1.208902867,0.22801346,1.009758823
2004,2285,1206,-3.678228934,-0.338522751,-0.732538117
2012,801,416,-1.818616832,0.133734543,-0.681474458
1986,7309,3447,1.198109472,-0.225453799,7.868271664
2018,5574,2695,1.173538356,-0.253314845,2.687007984
2014,1571,795,3.638971158,-0.728960451,1.367284635
1994,5571,2894,1.821554323,-0.222183388,6.537465583
2013,1514,807,-3.509212797,0.001308056,0.201300995
2009,9,5,-5.956024915,0.838681831,-0.013097588
2017,327,157,0.223265037,-0.544093264,-0.335460273
1977,8424,3698,3.125669095,-0.230015445,14.48134944
2012,287,146,-2.334034987,-0.393274799,-0.005277679
1984,3169,1519,-0.519728128,1.234008847,3.460847057
1978,3892,1735,-1.427437085,0.532182646,-0.107553755
2013,2273,1219,-0.195677791,0.165740341,0.852007643
2005,367,196,-5.138068109,-0.611870471,-0.28833629
1994,1741,877,-2.815412907,0.067158616,0.171359594
2008,498,259,-1.296659559,0.791050671,-0.035787491
2014,26,13,-2.144157872,-0.201547937,-0.008781148
2016,7003,3617,5.828236164,0.078721998,15.81697712
1984,6997,3205,5.213966566,0.145559535,13.95484157
2017,95,47,-1.950359747,-0.632873823,-0.048636635
1996,2901,1431,-3.074841494,-0.097561836,0.797281529
1995,1486,775,-2.636042926,0.292020863,-0.462439141
2003,3859,2006,0.952486819,0.33774789,2.193994772
1998,3483,1824,1.386062073,-0.156472324,2.435451344
2006,259,135,-4.652327719,-0.05849736,-0.206995553
1988,4611,2171,-4.510343498,-0.291000338,0.229326854
1988,4614,2170,0.372627866,-0.314338277,2.164046243
1994,3627,1842,-3.938585348,-0.007920142,0.096017432
2014,744,368,-0.891116925,-0.534666945,0.106515881
2008,2662,1293,-0.107218295,0.177758477,1.793777072
2006,1069,570,-2.187182167,0.283553428,0.278938813
2012,3923,2087,-1.209242048,-0.852060137,0.174591341
2007,1263,666,-2.459722341,0.60781735,-0.392779312
1987,2033,958,-1.037753655,1.483572301,1.027047711
1996,3505,1775,2.890033475,-0.529495983,4.860237002
1990,3273,1630,0.154601564,0.020015122,0.48617474
1991,2326,1170,-2.435734737,0.375128721,0.661362379
1998,2065,1077,-4.598936236,0.815449673,-1.461428438
1992,27,13,8.579612779,0.933259968,0.09293745
2020,1489,668,0.904039315,1.351814051,1.447534103
2017,2832,1384,1.565609638,0.765596728,2.274486212
2006,1886,997,-4.264982022,0.795680609,-1.168232623
2000,90,48,-1.776604199,1.373424344,-0.017334923
1979,159,74,-4.365002431,1.208619229,0.004457428
1978,1025,449,-1.664980288,-0.06973385,0.270485308
1988,2203,1044,1.294469337,-0.131419635,2.307935355
2015,109,51,-4.462976505,2.312341922,-0.391984715
2018,21,10,-6.131125193,-1.370564987,-0.001040318
1999,3437,1802,2.575027763,-0.345739224,1.874319728
2000,669,333,-1.656173022,1.301089406,0.059200089
1986,2332,1089,-2.005101998,0.821917836,-0.550890072
2020,3412,1547,-2.652248885,0.892569318,0.753283779
1995,146,75,3.49154453,2.762916444,0.370259754
1985,1622,746,-1.296443263,0.398872948,0.420102611
1994,1088,540,-2.823220887,-0.086318371,-0.544888578
2006,283,145,-3.852408978,0.568732727,-0.243533764
1991,1212,627,-2.601413308,0.134107092,0.210623137
1982,1833,858,-2.901368621,1.07440442,-0.258956738
2002,662,350,-2.596560314,0.418237877,-0.432096963
2019,1517,698,-1.476753776,0.019696783,-0.368539281
1992,1675,860,-3.17026721,0.618119063,-0.525474655
1995,5900,3014,3.6911899,-0.157176324,9.805816408
1985,1516,713,-1.777791232,0.292641482,-0.142017963
1994,274,137,-4.898964566,-0.167864011,-0.279642385
2002,97,50,-6.530197949,1.23390427,-0.108381333
2014,4247,2201,-0.417276521,-0.322818133,2.497842488
2001,2566,1359,0.31018002,0.234932005,1.437318446
1984,5176,2229,1.276110379,-0.405961288,3.080707131
1983,5029,2297,-1.258069689,0.235369875,0.350262271
2021,615,293,-2.800896833418822,-0.4567342707591603,0.3543763069193093
2013,1724,892,-0.916525485,0.509095261,1.394409786
1997,3621,1949,-1.754638233,0.429015019,-0.184990604
2000,44,22,-6.996840526,-0.449126691,-0.035893695
2004,4203,2244,-0.342201542,0.351187778,1.51597432
2000,371,190,-7.628804004,0.606238255,-0.456935276
2012,4270,2216,1.328335989,-0.742040759,4.305380968
2015,4408,2288,0.14616276,-0.922294467,0.864371322
2020,1990,930,-1.830906841,0.111224474,1.824294208
2018,568,284,-4.265362505,-0.367769233,-0.469396284
1987,7726,3729,0.591219039,-0.400457047,8.769286308
1992,5558,2770,0.738373023,0.14409673,5.447312492
2006,5533,2957,3.233172686,-0.784122756,14.12990283
2015,84,43,-8.1503614,-0.114770061,-0.241959868
1999,3490,1882,0.678728118,0.281722313,4.866258639
2016,155,73,-2.350927581,0.447077837,-0.050665669
1994,3218,1533,-1.054472366,0.306753203,1.891587126
1996,2562,1320,-3.222585674,0.574874671,-0.355286114
2013,1205,646,-2.230023508,0.044432644,0.279258638
1987,5154,2405,-1.690167571,-0.221423371,0.402890491
1978,650,285,-3.442980999,0.667138625,-0.269606452
2006,2953,1529,-0.185989951,0.006438624,1.769231599
1978,5597,2566,1.223314922,0.046867008,7.55205138
2009,256,130,0.232317469,-0.831656064,0.23717923
2004,349,178,-4.812891173,0.412210367,-0.333555909
2015,5557,2704,0.221495754,-0.709953881,6.027140891
2010,1139,575,-0.239199586,-0.210768628,0.576195716
2006,4849,2521,0.613418921,0.304499726,5.192196638
1994,5648,2795,0.497624585,0.019862533,5.261302655
1985,2230,1049,-4.166024625,0.322473273,-0.679004418
2001,1186,630,-1.675223247,-0.478357021,-0.324015126
2020,3687,1736,-0.962385881,0.304579343,2.295383836
2017,4954,2412,1.065141971,0.082101571,4.480804058
2007,2483,1275,1.85991013,0.380075172,3.480571096
2017,1781,842,0.28250935,0.311820644,1.620631665
2003,6602,3351,1.00063238,0.033996588,2.70971345
1990,2982,1477,-0.332916366,-0.107335054,-0.234120328
1997,3804,2068,-0.486673965,0.782483444,0.392695928
1998,2303,1201,-2.665403889,-0.643295293,0.992472434
2004,6399,3261,1.619766986,0.315656473,7.430527529
2011,125,62,-1.903749314,2.255983363,0.033417803
2005,1393,742,-2.254974264,0.3968057,0.442252437
2017,5503,2739,4.906761301,-1.019547936,10.77902175
2016,2093,1027,0.587752498,-0.038671195,0.588330881
1989,3788,1722,-1.108663264,0.109006192,0.928426645
2017,3123,1518,-1.024971121,-0.841804526,-0.868624004
2016,2767,1373,1.040753782,0.8101862,4.920356478
2016,1071,499,-4.395638983,1.173392378,-1.64212657
2019,23,11,-11.63720212,1.240219832,0.07316733
1999,2514,1325,1.39636629,0.302560651,2.767326115
1998,74,40,-0.276604612,1.499434706,0.142810394
1995,844,424,1.03371564,1.916952641,0.886108983
2007,1828,968,-2.600040554,-0.062928933,0.624491284
2001,371,197,-4.093418859,0.068757892,-0.235479248
2014,3341,1635,-1.573397617,-1.360490952,1.182832861
1993,5145,2499,1.966795306,-0.282177014,5.055166653
2007,1634,840,-3.263455176,0.599273392,-0.710201229
2011,4282,2254,2.148571741,0.432949995,4.157142806
2015,254,122,-2.636022456,0.547083432,-0.398997232
1988,1820,857,-4.266036033,0.630727613,-0.961384391
1992,5979,2790,1.465466404,-0.486477685,6.667172999
1989,6483,2862,4.073955215,-0.045640035,10.13846984
1999,2641,1454,0.211692883,0.093608446,6.094031646
2008,4326,2078,0.343017953,-0.290590416,4.218299614
2005,39,20,-7.023509236,1.539079681,-0.066393915
1993,5446,2617,-1.421503922,-0.124033473,3.062483162
2008,4219,2011,1.345231961,0.238750465,2.628286985
1992,1668,833,-3.938653934,0.542201834,-1.140812256
2006,1894,958,-0.537783922,0.33235268,0.988992929
1994,5076,2575,-0.549666547,-0.015524447,3.627291213
2011,2402,1181,-2.486506374,-0.198537798,-1.004387617
1983,2727,1206,0.790998982,0.32428764,1.26583094
1992,2502,1267,-6.379219518,-0.461176978,-0.939577247
1988,2180,1073,-2.47261208,0.49408227,1.248783295
2000,5485,2824,4.0135645,-0.743601727,9.175696394
1980,860,381,-2.482600198,1.006919856,-0.354264015
2014,1291,665,-0.140650503,0.05733374,0.997073635
2000,1896,957,-1.429761313,0.145675617,0.214834818
1992,5241,2613,1.184423876,0.030749589,2.909948501
2007,4293,2219,5.070558442,-0.103152594,6.980906547
2009,4805,2489,-0.758702979,0.138375511,3.812872879
2010,1259,681,-4.004935946,0.027077353,0.433201127
2019,4140,1946,0.3028446,0.571638242,1.05871397
1984,5220,2426,-2.900148505,0.246494574,0.58458493
1991,7403,3685,3.358065472,-0.273892825,13.13418922
1979,1483,684,-3.33708487,0.405590347,-0.23038843
1996,2000,1027,-2.640086887,-0.022586794,0.403513382
2002,4897,2530,0.137509156,0.493686487,4.258189928
2002,2233,1179,-2.639087164,-0.316910949,1.138731426
2009,2371,1300,-1.526903572,0.533564125,0.644357597
1999,4263,2211,2.609529173,-0.062782295,5.97896847
2019,4714,2232,0.732227243,0.464089581,5.852262112
2005,2040,1066,-3.155238497,-0.438542466,-1.250213373
1980,5069,2208,0.070319378,0.212877092,2.283363161
2014,2455,1157,-3.898273559,0.843326411,-2.654154834
1985,2673,1226,-2.853171308,1.282529268,-0.166567936
2009,2200,1181,4.450720577,0.513138344,4.508172457
1995,667,330,1.508887085,1.960815397,0.096623522
2016,5388,2731,1.283126024,0.122438828,3.805989388
2007,5833,3182,5.507742923,-0.257575064,13.19351554
1979,3099,1371,-3.07218852,-0.077751616,-0.928058105
1993,2650,1287,-2.384812606,0.483636386,-0.367787274
2003,2622,1321,1.881524775,-0.670680888,1.988914429
2006,392,212,-4.561564321,0.977053348,-0.240361483
1995,2098,1089,-3.200853484,1.120563555,-0.096638029
1985,793,377,-2.597051944,0.156693193,-0.036275782
2014,6871,3415,2.538152392,1.108855135,8.669646433
1982,4382,2083,-2.099179654,0.382036629,1.839160442
2018,4000,1976,-1.025420363,-0.224535636,1.315475767
1995,2135,1035,-3.845737052,0.040632498,-1.285152109
2017,1642,786,-2.019135795,1.645407235,2.792342633
1977,7119,3202,0.437342669,-0.366924278,5.758047084
2010,3484,1805,1.644270291,-0.401241266,4.252102293
1994,64,32,-6.549159405,0.973068559,-0.086977165
1984,4456,2041,1.491936095,-0.261069137,2.309902904
1990,26,13,6.401245954,-1.613585382,0.042529973
2003,3186,1722,0.133542534,0.814610204,2.470421115
1994,2099,1073,-0.763355841,-0.266788355,1.62639994
1981,529,248,-3.947541019,0.135312592,-0.233905546
2001,3511,1816,1.308407577,0.215701338,2.324999617
1995,1154,576,-4.898571662,0.18306756,-0.681298225
2004,46,25,-2.973604665,2.877225801,-0.028290074
2020,2669,1271,-0.650184149,-0.074035518,0.337169032
2014,3295,1638,0.461190535,-0.272018961,2.928390151
2011,1494,778,-3.968586493,-0.427269933,-0.582843338
1999,2380,1269,0.855686705,-0.191283212,1.144365897
1980,2243,1068,-2.002068359,0.19529462,-0.876899067
1986,411,188,-3.944678979,0.318714314,-0.079047507
1978,6991,3056,1.144893237,-0.14684177,4.423345033
1992,1715,817,-3.181601489,-0.373678894,-0.37849028
2010,2648,1401,-3.908087811,-0.419157872,0.52569772
1983,6776,3235,3.465813017,-0.496131687,11.64880355
1989,4421,2096,-0.256253573,0.528375643,2.724040857
1989,4695,2286,0.035327272,-0.439566943,5.222381602
2018,2773,1353,-3.256479117,-0.636103293,-0.156315663
2020,2198,979,-2.544046029,0.536282248,-0.3047217
2012,3749,1954,-1.772606507,0.491704935,1.660279575
2002,19,10,-3.763201484,0.024188063,-0.014572247
2016,3103,1443,-1.888862428,1.127698553,0.21715489
2003,443,223,-2.42757685,1.043336304,-0.197614299
2004,1093,592,-3.392823209,0.367838432,0.059999422
2013,4507,2285,-1.113628887,-0.267698643,0.889711
1994,141,69,-4.063815743,-0.188142932,-0.110887803
1995,1223,613,-2.387700077,0.788014812,-0.792850479
1980,2497,1135,1.078989976,0.210804998,1.389930509
1998,6239,3315,1.393378071,-0.18378598,7.506012553
1986,5973,2744,4.384415216,-0.369419573,8.900590982
2015,5710,2800,1.766942918,1.058364496,8.142139031
2014,4636,2222,2.956713743,1.246781955,6.518252394
2015,398,200,-3.146436682,-0.034270771,-0.292934645
2003,1813,928,-2.096897635,0.78898364,0.677944577
2005,1626,873,-4.492077314,0.1745431,-1.378728242
1997,990,525,-3.774823453,1.091084151,-0.175875713
2009,6013,3051,1.800186429,-0.172097788,12.66375818
1993,3027,1425,-0.148474791,0.126485696,1.772131073
1998,19,10,5.870257369,3.041118746,0.106397359
1977,2738,1212,-0.5976948,-0.33971573,1.140634277
2013,2582,1284,0.665937075,0.487047508,2.253130341
2004,1867,961,-0.040566685,0.430857799,1.23582275
2020,363,166,-0.459239377,0.015134289,-0.029740048
1993,540,256,-2.495520059,-0.684547409,-0.086690512
1982,3831,1793,-1.262363814,0.141352792,2.797712762
2016,624,283,-0.72707882,2.010347085,0.233375503
2015,83,43,-7.554298245,-2.453551492,-0.034282111
1979,4481,2027,-1.696663639,-0.446005505,1.070751695
2007,1556,790,-1.410046045,0.488606643,-0.182026921
2014,5292,2659,2.943705287,-0.567410177,3.227670857
1992,1811,877,-4.294315964,0.247239978,-1.042035217
2017,1169,558,-0.922087481,0.125008446,0.835632018
2006,11,6,-1.718987975,0.340775451,0.000452997
1983,6833,3141,1.77692374,-0.264549679,5.211839887
2003,3915,2083,3.214334,0.342883859,7.606288414
2017,397,195,-5.391681623,0.353953012,-0.311291022
1979,6168,2850,-1.589965415,-0.394539888,0.147575464
2008,34,18,0.797501899,-0.527782742,0.031588604
1996,1747,869,-4.713739372,-0.104069933,-0.745280036
1978,4879,2111,-0.291419502,-0.599218514,2.561578923
1993,1118,552,-2.337403648,0.915368614,-0.085138853
2013,4697,2385,0.029068413,-0.386948223,7.862633277
2002,5508,2914,0.482285815,-0.096206594,0.586512907
1984,4557,2177,-1.314529189,-0.345600496,1.827317991
1982,3972,1814,-1.385171296,-0.362044004,1.795884867
1995,1525,792,-4.365230517,0.81002687,-1.062067517
1992,6104,2962,1.264919979,-0.669625927,6.213907448
1998,2301,1179,-0.237184784,-0.680678682,1.729019184
1999,2004,1093,-0.513445103,-0.667293364,0.565628024
2019,4474,2097,-0.222858528,-0.226445581,2.131536057
1996,2101,1092,-2.998148755,0.872567829,-0.62552695
2007,522,273,-6.775904727,2.064404394,-0.566086085
2020,947,455,1.779903608,-0.24190498,0.761038449
1991,123,61,-7.310523504,0.652089151,0.013932524
2004,2973,1603,-1.19625261,0.102231797,1.405079421
2018,21,8,-9.444831189,3.441640817,-0.047591434
1997,2082,1083,-0.504424695,0.203577311,1.060083576
2000,4524,2325,1.948203153,0.000955055,5.51569113
1998,24,13,-2.706491067,-0.401678864,0.011572082
2015,1564,767,1.46788922,0.306878548,0.664847464
2008,3792,1997,0.625809714,0.037442122,2.749036212
2012,2740,1424,-2.750481911,-0.408311505,-1.612336032
2001,2265,1204,-2.389390829,0.153054857,1.417313391
2002,352,183,-5.739062068,1.041377496,-0.388605759
2005,5727,2878,0.146756568,-0.146332603,9.421129565
2019,3103,1423,-1.184150692,0.887423086,1.776008115
1989,3118,1571,-2.665935885,0.952796508,0.19039044
2003,1282,685,-3.105796174,0.064747043,0.085308514
1986,36,17,-15.08155512,0.63963211,-0.128547488
1978,5986,2617,-1.686787653,-0.518281827,0.812914693
1998,2021,1065,-3.201960969,0.311154985,1.576351116
1977,2639,1161,-1.27052075,0.298725364,-0.030630667
2015,5186,2610,1.080801197,0.421426849,9.14123468
1977,3502,1571,0.705640847,-0.013982526,2.313580301
1987,7627,3570,8.157796195,-0.793371716,21.34318137
2005,1870,966,-3.28773193,0.330730434,-0.779563849
2015,143,73,2.738706125,-0.324465213,0.237326424
2017,1246,612,-2.139120487,0.014545078,-0.047808347
2014,1994,952,-2.464723801,0.770155443,0.047746224
2021,108,50,6.219321125287727,-0.94998806715519,0.4240861082759597
2010,3041,1486,-0.243826491,0.169702971,1.540262879
1994,6270,3135,0.182230698,-0.016324111,5.336548261
2013,909,475,-0.162309537,0.611551552,0.490271745
